2026-04-14 19:18:23,366 | INFO     | mcp_app.router | router.py:48 | Router initialized: qwen2.5:3b @ http://host.docker.internal:11434
2026-04-14 21:35:27,855 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:35:27,888 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:35:33,058 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:35:33,058 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: analyze_conflict_cooperation
2026-04-14 21:35:33,890 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool analyze_conflict_cooperation returned (0.83s): | entity | total_events | conflict_events | cooperation_events | avg_goldstein |...
2026-04-14 21:35:33,891 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 4 messages)
2026-04-14 21:35:49,444 | INFO     | mcp_app.llm | llm.py:253 | Received reply: Here is the 2024 cooperation versus conflict comparison between the United States and Canada:

**Uni...
2026-04-14 21:35:49,445 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:35:49,447 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:37:33,636 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /chat HTTP/1.1" 200 -
2026-04-14 21:37:33,670 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/styles.css?v=3 HTTP/1.1" 200 -
2026-04-14 21:37:33,672 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/mapIntegration.js?v=1 HTTP/1.1" 200 -
2026-04-14 21:37:33,673 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /static/app.js?v=3 HTTP/1.1" 200 -
2026-04-14 21:37:33,709 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /api/health HTTP/1.1" 200 -
2026-04-14 21:37:40,451 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:37:41,228 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:37:41,230 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:37:41,238 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:37:41,238 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:37:41,240 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:37:41,241 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:37:41,249 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:37:41,296 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:37:41,297 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:37:41,342 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:37:41,383 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:37:41,427 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:37:41,469 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
2026-04-14 21:37:41,526 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:37:41,570 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:37:45,781 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:37:45,781 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: analyze_conflict_cooperation
2026-04-14 21:37:45,786 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool analyze_conflict_cooperation returned (0.00s): | entity | total_events | conflict_events | cooperation_events | avg_goldstein |...
2026-04-14 21:37:45,786 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 4 messages)
2026-04-14 21:37:51,733 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:37:51,733 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: get_schema
2026-04-14 21:37:51,993 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool get_schema returned (0.26s): | column_name | column_type | null | key | default | extra |
| --- | --- | --- |...
2026-04-14 21:37:51,993 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 6 messages)
2026-04-14 21:38:06,528 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:38:06,528 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:38:06,939 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.41s): Error calling tool 'execute_sql': DuckDB fetchall failed: Catalog Error: Scalar ...
2026-04-14 21:38:06,939 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 8 messages)
2026-04-14 21:38:18,472 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:38:18,472 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:38:18,917 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.44s): | month | total_events | cooperation_events | conflict_events | avg_goldstein | ...
2026-04-14 21:38:18,918 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 10 messages)
2026-04-14 21:38:26,364 | WARNING  | mcp_app.llm | llm.py:196 | Maximum tool-call rounds reached; returning model content directly
2026-04-14 21:38:26,364 | INFO     | mcp_app.llm | llm.py:253 | Received reply: Now I have good data on US-Canada bilateral relations in 2024. Let me also get the overall breakdown...
2026-04-14 21:38:26,366 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:38:26,368 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:40:42,572 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:40:43,342 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:40:43,344 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:40:43,352 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:40:43,352 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:40:43,353 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:40:43,354 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:40:43,358 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:40:43,391 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:40:43,393 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:40:43,427 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:40:43,462 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:40:43,497 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:40:43,532 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
2026-04-14 21:40:43,566 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:40:43,604 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:40:51,865 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:40:51,865 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:40:51,865 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:40:51,865 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:40:51,866 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:40:53,649 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (1.78s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:40:55,016 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (3.15s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:40:56,805 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (4.94s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:40:59,027 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (7.16s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:40:59,029 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 7 messages)
2026-04-14 21:42:01,889 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:42:01,890 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:01,890 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:01,890 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:01,890 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:02,441 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.55s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:02,689 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.80s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:02,905 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (1.01s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:03,171 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (1.28s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:03,173 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 12 messages)
2026-04-14 21:42:33,566 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:42:33,567 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:33,567 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:33,567 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:33,567 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:42:34,071 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.50s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:34,280 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.71s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:34,491 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.92s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:34,694 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (1.13s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:42:34,696 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 17 messages)
2026-04-14 21:43:09,247 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:43:09,247 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: get_schema
2026-04-14 21:43:09,503 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool get_schema returned (0.26s): | column_name | column_type | null | key | default | extra |
| --- | --- | --- |...
2026-04-14 21:43:09,504 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 19 messages)
2026-04-14 21:43:17,115 | WARNING  | mcp_app.llm | llm.py:196 | Maximum tool-call rounds reached; returning model content directly
2026-04-14 21:43:17,115 | INFO     | mcp_app.llm | llm.py:253 | Received reply: The schema doesn't show a fingerprint column in the output (only 20 of 24 rows shown, but GlobalEven...
2026-04-14 21:43:17,116 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:43:17,118 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:43:17,118 | ERROR    | mcp_app.web | server.py:581 | Web chat request failed
Traceback (most recent call last):
  File "E:\DBMSproject-latest\web_app\server.py", line 574, in do_POST
    self._send_json(HTTPStatus.OK, {"ok": True, **response})
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\DBMSproject-latest\web_app\server.py", line 646, in _send_json
    self.wfile.write(body)
    ~~~~~~~~~~~~~~~~^^^^^^
  File "C:\Users\dgaz5\AppData\Local\Programs\Python\Python314\Lib\socketserver.py", line 845, in write
    self._sock.sendall(b)
    ~~~~~~~~~~~~~~~~~~^^^
ConnectionAbortedError: [WinError 10053] 你的主机中的软件中止了一个已建立的连接。
2026-04-14 21:43:17,119 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 500 -
2026-04-14 21:43:19,746 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /api/health HTTP/1.1" 200 -
2026-04-14 21:43:20,316 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:43:21,060 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:43:21,061 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:43:21,067 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:43:21,067 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:43:21,068 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:43:21,069 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:43:21,069 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:43:21,083 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:43:21,111 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:43:21,139 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:43:21,170 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:43:21,201 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:43:21,229 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
2026-04-14 21:43:21,230 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:43:21,259 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 2 messages)
2026-04-14 21:43:28,166 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:43:28,166 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:43:28,166 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:43:28,167 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:43:28,167 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:43:28,424 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (0.26s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:28,427 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (0.26s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:28,430 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (0.26s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:28,431 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (0.26s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:28,433 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 7 messages)
2026-04-14 21:43:49,472 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:43:49,473 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:43:49,473 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:43:49,473 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:43:49,473 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:43:49,957 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.48s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:50,163 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.69s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:50,365 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.89s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:50,566 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (1.09s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:43:50,568 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 12 messages)
2026-04-14 21:44:26,720 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 4 tools
2026-04-14 21:44:26,720 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:44:26,720 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:44:26,720 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:44:26,720 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:44:29,160 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (2.44s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:44:31,745 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (5.03s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:44:34,124 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (7.40s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:44:36,546 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (9.83s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:44:36,548 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 17 messages)
2026-04-14 21:45:07,874 | INFO     | mcp_app.llm | llm.py:253 | Received reply: Here is a summary of the most widely reported events in each city during 2024, based on the highest-...
2026-04-14 21:45:07,875 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:45:07,877 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:45:53,605 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:45:54,392 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:45:54,393 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:45:54,401 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:45:54,401 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:45:54,402 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:45:54,403 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:45:54,407 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:45:54,440 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:45:54,442 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:45:54,480 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:45:54,513 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:45:54,549 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:45:54,583 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
2026-04-14 21:45:54,619 | INFO     | mcp_app.mcp_client | client.py:141 |   • clear_cache: ...
2026-04-14 21:45:54,658 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 4 messages)
2026-04-14 21:46:05,164 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 2 tools
2026-04-14 21:46:05,164 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:46:05,165 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: query_by_location
2026-04-14 21:46:09,637 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (4.47s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:46:13,844 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool query_by_location returned (8.68s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:46:13,846 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 7 messages)
2026-04-14 21:46:20,836 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 1 tools
2026-04-14 21:46:20,836 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: get_schema
2026-04-14 21:46:21,101 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool get_schema returned (0.26s): | column_name | column_type | null | key | default | extra |
| --- | --- | --- |...
2026-04-14 21:46:21,101 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 9 messages)
2026-04-14 21:46:34,013 | INFO     | mcp_app.llm | llm.py:294 | AI requests to call 2 tools
2026-04-14 21:46:34,013 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:46:34,014 | INFO     | mcp_app.llm | llm.py:313 | [Parallel] Calling tool: execute_sql
2026-04-14 21:46:34,652 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.64s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:46:34,991 | INFO     | mcp_app.llm | llm.py:323 | [Parallel] Tool execute_sql returned (0.98s): | SQLDATE | Actor1Name | Actor2Name | EventCode | GoldsteinScale | AvgTone | Num...
2026-04-14 21:46:34,992 | INFO     | mcp_app.llm | llm.py:180 | Sending request to kimi_code (history: 12 messages)
2026-04-14 21:47:46,741 | INFO     | mcp_app.llm | llm.py:253 | Received reply: Now I have top events by NumMentions for Washington DC and New York in 2024. But many of these seem ...
2026-04-14 21:47:46,742 | INFO     | mcp_app.mcp_client | client.py:211 | 🔌 MCP Server connection closed
2026-04-14 21:47:46,745 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "POST /api/chat HTTP/1.1" 200 -
2026-04-14 21:52:37,494 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /api/health HTTP/1.1" 200 -
2026-04-14 21:53:10,669 | INFO     | mcp_app.web | server.py:145 | Router disabled; using direct tool selection.
2026-04-14 21:53:10,669 | INFO     | mcp_app.web | server.py:155 | MCP SSE server already running on port 8000
2026-04-14 21:53:10,675 | INFO     | mcp_app.web | server.py:663 | Web server ready at http://127.0.0.1:8080/chat
2026-04-14 21:53:49,895 | INFO     | mcp_app.web | server.py:145 | Router disabled; using direct tool selection.
2026-04-14 21:53:49,896 | INFO     | mcp_app.web | server.py:155 | MCP SSE server already running on port 8000
2026-04-14 21:53:49,904 | INFO     | mcp_app.web | server.py:663 | Web server ready at http://127.0.0.1:8080/chat
2026-04-14 21:53:51,458 | INFO     | mcp_app.web | server.py:588 | 127.0.0.1 - "GET /api/health HTTP/1.1" 200 -
2026-04-14 21:54:09,203 | INFO     | mcp_app.mcp_client | client.py:47 | Connecting to MCP Server (sse mode)...
2026-04-14 21:54:10,022 | INFO     | mcp_app.mcp_client | client.py:60 | ✅ MCP Server connected
2026-04-14 21:54:10,023 | INFO     | mcp_app.mcp_client | client.py:102 | Discovering tools...
2026-04-14 21:54:10,029 | INFO     | mcp_app.mcp_client | client.py:137 | Discovered 11 tools:
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_schema_guide: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • execute_sql: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_time_range: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_actor: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • query_by_location: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_daily_events: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_top_actors: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • analyze_conflict_cooperation: ...
2026-04-14 21:54:10,030 | INFO     | mcp_app.mcp_client | client.py:141 |   • get_cache_stats: ...
